WORD	Rating
poollegaalne	2.191
pensioniga	2.191
palgakõrgendus	2.191
pahur	2.191
opositsioonipoliitika	2.191
õpetatud	2.191
õhutatav	2.191
naisküsimus	2.191
mürgistuma	2.191
makseagentuur	2.191
maakasutus	2.191
loomupärasem	2.191
la-la-la	2.191
laialijaotamine	2.191
kolme-neljakümnene	2.191
kihlveosõlmija	2.191
karmistumine	2.191
jõukamalt	2.191
inimkannatanu	2.191
eurotingimus	2.191
ettevõtlussõbralik	2.191
esiletoov	2.191
enamushääletus	2.191
elukutse	2.191
elitaarseim	2.191
arvumaagia	2.191
arendanu	2.191
17,0	2.191
vasak-tsentristlik	2.19
varane	2.19
vajatav	2.19
vaidlusalune	2.19
tuberkuloosibakter	2.19
tollistatistika	2.19
termin	2.19
siht-rühm	2.19
seisak	2.19
pooluni	2.19
põhjatu	2.19
piirmäär	2.19
paranemine	2.19
orduriik	2.19
mittealluv	2.19
mitmeotstarbeline	2.19
meele	2.19
külalistööline	2.19
koonduv	2.19
koondisesisene	2.19
kohuslane	2.19
kindlustusvaldkond	2.19
keskkonnakoolitus	2.19
annekteerimine	2.19
ajalookäik	2.19
3,323	2.19
2597	2.19
25,2	2.19
2235	2.19
108liikmeline	2.19
vastavasisuline	2.189
vallandama	2.189
vaikimisperiood	2.189
ühedimensiooniline	2.189
tuimalt	2.189
teisem	2.189
teine-kolmas	2.189
steriilselt	2.189
sporditeadus	2.189
sotsiaalpsühholoogia	2.189
solidaarsuspension	2.189
sissepuhumine	2.189
saatmine	2.189
rohkearvuliselt	2.189
reklaamitrikk	2.189
peaministriaeg	2.189
nurin	2.189
mõjuaeg	2.189
mittetoimunu	2.189
manduma	2.189
maakondlikult	2.189
lähedale	2.189
läbiraiumine	2.189
kümnekordne	2.189
komisjonipoolne	2.189
komisjoniline	2.189
kohanemisraskus	2.189
kaks-kaks	2.189
järelejäänud	2.189
ideoloogiamalev	2.189
hzds	2.189
grupo	2.189
goleman	2.189
eurousk	2.189
energiatarne	2.189
eelisseisund	2.189
arileht.ee	2.189
amatörism	2.189
ajamääratlus	2.189
aasiv	2.189
901	2.189
21,8%	2.189
1363	2.189
uuringuandmed	2.188
uurimisviis	2.188
usa-vahendatud	2.188
ühinemisküsimus	2.188
tööpäevane	2.188
tööleidmine	2.188
tanaka	2.188
rkf	2.188
rasedusaegne	2.188
protsentuaalselt	2.188
probleem	2.188
poisikesetemp	2.188
natukeseks	2.188
napsutamine	2.188
leitud	2.188
lapseking	2.188
laiendaja	2.188
kurb	2.188
konsultatiivassamblee	2.188
kodanikuorganisatsioon	2.188
keelepoliitika	2.188
kavandikonkurss	2.188
intiimseim	2.188
hullupööra	2.188
heatasemeline	2.188
harrastuslik	2.188
hääletult	2.188
eurohind	2.188
eluteater	2.188
elavdamine	2.188
ebatervislikult	2.188
dworkin	2.188
caff	2.188
aktsepteeriv	2.188
ajahüpe	2.188
ahistamissüüdistus	2.188
a20	2.188
5,53	2.188
1684	2.188
vormilahendus	2.187
veatu	2.187
usurpaator	2.187
ühiskonnauuring	2.187
tutvustamine	2.187
trendikas	2.187
seksiprobleem	2.187
roadmovie	2.187
rahakulutamine	2.187
rafineeritumalt	2.187
rääkind	2.187
pressiavaldus	2.187
poo-lest	2.187
piisanu	2.187
palganõudmine	2.187
paarinädalane	2.187
öigus	2.187
mispärast	2.187
majandushäda	2.187
lisatõuge	2.187
kultuurivaramu	2.187
kujunemisaeg	2.187
kohtuvõime	2.187
kiirreageerimisvõime	2.187
kaheksamiljoniline	2.187
jõuavaldus	2.187
iurie	2.187
investeerimishuvi	2.187
hommikupoolik	2.187
hankekomisjon	2.187
etapiviisiliselt	2.187
elustumine	2.187
elamusektor	2.187
eelisnõue	2.187
analüüsiv	2.187
ammutav	2.187
ameerika-sõbralik	2.187
4,52	2.187
vaimustuspuhang	2.186
üliõnnestunud	2.186
tunnistamata	2.186
tavaliige	2.186
suva	2.186
surmakuul	2.186
suremine	2.186
riigivastutus	2.186
punanomenklatuur	2.186
propagandavahend	2.186
peeneid	2.186
organisiirdamine	2.186
õnnemaa	2.186
omakultuuriline	2.186
lihahimu	2.186
liberaliseerumine	2.186
leierdama	2.186
langustsükkel	2.186
kontrollmissioon	2.186
konjunkturist	2.186
kommunikatsioonitehnika	2.186
kohtukäik	2.186
klimatoloogiliselt	2.186
keskselt	2.186
kauneim	2.186
kasuta	2.186
kahekuul	2.186
harrastustegevus	2.186
arutamine	2.186
alkoholilembene	2.186
ajastus	2.186
aftonbladeti	2.186
6,37	2.186
59,3	2.186
50,6	2.186
459	2.186
3,8%	2.186
vingerpuss	2.185
valefakt	2.185
vahelehõige	2.185
ühiskampaania	2.185
turvameede	2.185
tsiviilõiguslik	2.185
täidesaatja	2.185
siiakanti	2.185
seksfantaasia	2.185
sealolek	2.185
remondilaen	2.185
parateadus	2.185
pallaslik	2.185
mürgistav	2.185
meesõiguslane	2.185
mahuliselt	2.185
loomeintelligents	2.185
lõdvestunult	2.185
kontrolliorgan	2.185
kõhelnud	2.185
kaubalis-rahaline	2.185
karjääriteenus	2.185
infokaitse	2.185
hoiu-hansa	2.185
hästitöötav	2.185
guglunk	2.185
elamuarendus	2.185
äriajakirjandus	2.185
alustamistasu	2.185
79,0	2.185
viieprotsent	2.184
väärteokaristus	2.184
ümbervormistamine	2.184
üleminek	2.184
ühendus	2.184
tülinoriv	2.184
tükkima	2.184
tollilõiv	2.184
tõestamistoiming	2.184
tänitav	2.184
täitevkogu	2.184
sissenõutu	2.184
regulatsioonimehhanism	2.184
rahaskandaal	2.184
provintsistumine	2.184
pensioniliik	2.184
õpihuvi	2.184
muinsuskaitseseadus	2.184
mittelaekumine	2.184
minuaegne	2.184
lisapiirang	2.184
läbitöötlus	2.184
kirjandusline	2.184
kindlane	2.184
kaitse-ja	2.184
gennifer	2.184
garantiitasu	2.184
finantseerimisotsus	2.184
ekraniseerija	2.184
3258	2.184
võimumonopol	2.183
varieeruv	2.183
valimiseelistus	2.183
ürg	2.183
üleujutusoht	2.183
tshapai	2.183
tõsilugu	2.183
tööpaber	2.183
teadustegevus	2.183
tänavu	2.183
täbaram	2.183
suhtlemisõpik	2.183
rahuotstarbeline	2.183
poliitnõukogu	2.183
pingutama	2.183
peugeot-citroen	2.183
pankrotikuritegu	2.183
palganumber	2.183
opositsioonikaaslane	2.183
nomineeritud	2.183
maksubaas	2.183
liikmeõigus	2.183
kultuuriteenus	2.183
kgb-minevik	2.183
kandvam	2.183
hinnatundlikum	2.183
haigushüvis	2.183
domineeritav	2.183
becca	2.183
audiitorkohus	2.183
ajalooväärtus	2.183
30-50%	2.183
26,7%	2.183
0-aasta	2.183
võimuvolitus	2.182
välismajandussuhted	2.182
teatriteemaline	2.182
taandumine	2.182
süm-boolne	2.182
siimes	2.182
rendimaks	2.182
regionaalprobleem	2.182
rahvaarutelu	2.182
pooleteisttunnine	2.182
pidav	2.182
pensionikalkulaator	2.182
palumine	2.182
paha	2.182
päästeseadus	2.182
naerukoht	2.182
mittekallaletungipakt	2.182
loodusliikumine	2.182
loll	2.182
kontrakultuur	2.182
konstantinopol	2.182
kokkuvõtlik	2.182
kidakeelsem	2.182
kehastama	2.182
kasutusvaldaja	2.182
jutumärk	2.182
julgeolekupoliitika	2.182
isikustama	2.182
inimarenguindeks	2.182
impordinõudlus	2.182
hajutatus	2.182
genofond	2.182
evp-kurss	2.182
detailne	2.182
call-girl	2.182
blakei	2.182
38,5	2.182
viieprotsendiline	2.181
vegetatiivne	2.181
ultravasakpoolne	2.181
ülekandehind	2.181
tugevnema	2.181
töökokkuvõte	2.181
tolvan	2.181
tiivaripsutamine	2.181
teist-kolmas	2.181
tehnitsistlik	2.181
somnambuulne	2.181
seksisõltuvus	2.181
raamatuhuvi	2.181
pööriöö	2.181
patronaaž	2.181
palgavõrdlus	2.181
nüüdis-aegne	2.181
nautiv	2.181
mittetoetav	2.181
meeskonnamängija	2.181
maksuministeerium	2.181
lisateenimisvõimalus	2.181
lisaharidus	2.181
lauserastamine	2.181
kuulatavaim	2.181
kunstilugu	2.181
kunstiharu	2.181
korrapärasem	2.181
kontrapunktiline	2.181
koduloomine	2.181
juudipogromm	2.181
igituttav	2.181
hoyre	2.181
helipilt	2.181
fait	2.181
fabritseerimine	2.181
enzi	2.181
elukreedo	2.181
elimineerima	2.181
5,48	2.181
võikam	2.18
viirusetüüp	2.18
ühisasi	2.18
täpsustumine	2.18
saajariik	2.18
reostustõrjetöö	2.18
raugema	2.18
rahakaim	2.18
painavam	2.18
kuumavereline	2.18
kuldhääl	2.18
krediidivõimeline	2.18
kasumiahne	2.18
isesugune	2.18
halvim	2.18
edendamine	2.18
domenico	2.18
dobelis	2.18
autorlus	2.18
arengutendents	2.18
alguskuupäev	2.18
ajakirjandusringkond	2.18
53protsendiline	2.18
2,8%	2.18
vetostama	2.178
väikekodanlus	2.178
vaenutseja	2.178
ülekaal	2.178
topeltroll	2.178
sünnitis	2.178
silmaliigutus	2.178
sekkuma	2.178
rahaliselt	2.178
nurkaaetud	2.178
mölapidamatus	2.178
minevaim	2.178
määrdevalik	2.178
maailmaklass	2.178
laulmistund	2.178
lähiperiood	2.178
küünilisemalt	2.178
kombekas	2.178
kokkuhoid	2.178
katkulaadne	2.178
kaheksanda	2.178
ilme	2.178
haripunkt	2.178
euromiljonär	2.178
eriharta	2.178
epsu	2.178
elunäinu	2.178
eestvedamine	2.178
ebapopulaarsem	2.178
6,28	2.178
2059	2.178
2005.aasta	2.178
17-18%	2.178
väljavahetamine	2.177
valitsusliidusisene	2.177
valimisreegel	2.177
väiksemamahuline	2.177
uusim	2.177
unfpa	2.177
üksikküsimus	2.177
tagurlane	2.177
ponuma	2.177
poissmehepõlv	2.177
penetratsioon	2.177
pedagoogitegevus	2.177
parempoolseim	2.177
osutunu	2.177
õievärv	2.177
naljasõber	2.177
nägemuslik	2.177
mõõnama	2.177
mazhoor	2.177
mänguteooria	2.177
maksuandmed	2.177
majandusteema	2.177
maineuuring	2.177
elamuslikult	2.177
distsiplinaarkord	2.177
demokratiseerimisprotsess	2.177
demo-kraatlik	2.177
armeeladvik	2.177
allaheidetud	2.177
6,2	2.177
537,2	2.177
videojälgimissüsteem	2.176
vaagima	2.176
ussipesa	2.176
töökorraldus	2.176
teadmispõhis	2.176
tavaelanik	2.176
tasakaalustuma	2.176
sutenöörlus	2.176
sünniregister	2.176
süngeim	2.176
sõnakoomika	2.176
sätestamine	2.176
salakavalam	2.176
raevutsema	2.176
puänteeritud	2.176
pikkus	2.176
õpingu	2.176
okupeerimine	2.176
novembrilõpp	2.176
maaväline	2.176
maailmavaateliselt	2.176
maailmatase	2.176
loc	2.176
kvaliteedikomisjon	2.176
kuulamis	2.176
kindlustusnõue	2.176
katastroofifilm	2.176
käitumisstiil	2.176
kahekümneviieselt	2.176
intressitõstmine	2.176
hapravõitu	2.176
fännamine	2.176
esindusisik	2.176
eestkoste	2.176
avitamine	2.176
amnesteerimine	2.176
ajalooküsimus	2.176
abipakkumine	2.176
6,26	2.176
50,2	2.176
4,61	2.176
40.-50.	2.176
29.-	2.176
zigerists	2.175
väljapääsemine	2.175
usa-eesti	2.175
ülekasutamine	2.175
ühtelangemine	2.175
tsaristlik	2.175
tööstusspionaaž	2.175
tõmblus	2.175
testprojekt	2.175
teenistusstaaž	2.175
tagastamatu	2.175
sellesuunaline	2.175
rütmi	2.175
rahaabi	2.175
põhikirjavastane	2.175
pärinev	2.175
ootamisaeg	2.175
ooperifänn	2.175
nõrgenemine	2.175
mõikama	2.175
materialiseerima	2.175
lubatu	2.175
kahanema	2.175
it-alane	2.175
investeerimisreegel	2.175
intressinõue	2.175
integreerumine	2.175
hingesopp	2.175
heaoluühiskond	2.175
heakskiitmine	2.175
häkerdamine	2.175
firmakultuur	2.175
fiendus	2.175
bundesdruckerei	2.175
bioloogiaalane	2.175
alkeemia	2.175
35,3	2.175
1990-1992.	2.175
17,2	2.175
11.juuni	2.175
väikeomanik	2.174
vaheldus	2.174
tühisõnaline	2.174
toime	2.174
teleraha	2.174
teadmismahukas	2.174
täitu	2.174
statuma	2.174
sölmimine	2.174
sihtauditoorium	2.174
seadusejärgselt	2.174
represseerimine	2.174
rahastamiskõnelus	2.174
presidendikandidatuur	2.174
pikalt-laialt	2.174
osalemisprotsent	2.174
odavnemine	2.174
müügiturg	2.174
moeajalugu	2.174
massiturg	2.174
maksukergendus	2.174
liikmesriiki	2.174
lahendus	2.174
krundierastaja	2.174
kriminaliseerumine	2.174
koostööharta	2.174
köögikultuur	2.174
kavandatud	2.174
kasutum	2.174
kärmesti	2.174
kaasaarvatud	2.174
inimtegur	2.174
hästiinformeeritud	2.174
feuerbach	2.174
ekspordikontroll	2.174
ekspertanalüüs	2.174
ärikeeld	2.174
-0,4%	2.174
vähesus	2.173
vahemalt	2.173
vaatlejastaatus	2.173
üleküllastumine	2.173
uimastitarbimine	2.173
taksoteenindus	2.173
spordikohus	2.173
sõiduautolikult	2.173
resistents	2.173
pikalaenupank	2.173
pealetükkivam	2.173
olemuselt	2.173
menocchio	2.173
membership	2.173
maskeeruma	2.173
kg5	2.173
käremeelsem	2.173
intiimkontakt	2.173
detailirohke	2.173
avalikumalt	2.173
4833	2.173
võrdlusindeks	2.172
võitlusala	2.172
väärtegu	2.172
tunnuslikum	2.172
transformeerumine	2.172
töödeldud	2.172
tänapäevateemaline	2.172
talurahvaerakond	2.172
tagasiostmistähtaeg	2.172
rossello	2.172
romarkin	2.172
rindevõitlus	2.172
regiooniti	2.172
rahvusküsimus	2.172
politseijuurdlus	2.172
päikeseaktiivsus	2.172
omanäoline	2.172
olmekultuur	2.172
natsionaal-sotsialistlik	2.172
muusikatükk	2.172
langema	2.172
laimukiri	2.172
kontrollitav	2.172
kontrollifunktsioon	2.172
kontrolliamet	2.172
keelevaidlus	2.172
karatshai-tsherkess	2.172
hüvitis	2.172
hurraa	2.172
homne	2.172
hinnatud	2.172
heakodanlik	2.172
harivam	2.172
geeniseadus	2.172
eriilmelisem	2.172
dotatsioonisumm	2.172
795	2.172
väljapanemine	2.171
vaimuelu	2.171
ümberkirjutamine	2.171
tahes	2.171
selginemine	2.171
protseduuriline	2.171
pommipanemine	2.171
perl	2.171
maakonnatasand	2.171
loonustasu	2.171
kustmaa	2.171
kristlikum	2.171
kokkupuude	2.171
kitarripala	2.171
ideaalkuju	2.171
hoiuperiood	2.171
hinnaarutelu	2.171
hiilgavam	2.171
geneetiline	2.171
eriilmeline	2.171
eraisikulaen	2.171
degenereeruma	2.171
azem	2.171
argiaskeldus	2.171
äraeksimine	2.171
4420	2.171
267	2.171
1994-1998	2.171
zurofi	2.17
usutletav	2.17
tulutoov	2.17
tsentraliseeritult	2.17
töötaotleja	2.17
taluinimene	2.17
spetsiifilisem	2.17
sõidukikaubandusettevõte	2.17
shikk	2.17
registreerimata	2.17
punavõim	2.17
problemaatika	2.17
populaarsem	2.17
pääsemine	2.17
olemasolek	2.17
olasky	2.17
martshuk	2.17
mäletav	2.17
lobb	2.17
kagel	2.17
iseärasus	2.17
integreerija	2.17
innustatu	2.17
holopp	2.17
haridusdokument	2.17
esmaselt	2.17
ehituskvaliteet	2.17
al-naqib	2.17
9kuuline	2.17
67protsendiline	2.17
2-4%	2.17
vaatlus	2.169
töökalt	2.169
tjah	2.169
teostav	2.169
sotsiaalkindlustusliik	2.169
söakas	2.169
ravitulemus	2.169
rahuldatav	2.169
pistiseafäär	2.169
perekonnaisa	2.169
õpetlik	2.169
õnnitlema	2.169
ökoloogilisem	2.169
õhureisija	2.169
matšivõit	2.169
maksimumsumm	2.169
lisakahjum	2.169
liigitama	2.169
kontsertesitus	2.169
kinnisvaraprobleem	2.169
karastuma	2.169
industriaalajastu	2.169
hinnasignaal	2.169
funktsionaalne	2.169
eriliigiline	2.169
ebateadus	2.169
debüüt	2.169
autojuhtimisõigus	2.169
assimileeruma	2.169
abiellumus	2.169
10-15%	2.169
veisehullus	2.168
tänavukevadine	2.168
täiskasvanuelu	2.168
simuleerima	2.168
roosamannalik	2.168
reageerija	2.168
prohmakas	2.168
programmiviga	2.168
nato-kutse	2.168
meetriline	2.168
lapsohver	2.168
kümnekordistamine	2.168
koostöövõimetu	2.168
koolivalik	2.168
järelmid	2.168
jaanuaritulemus	2.168
individuaalreiting	2.168
hokilahing	2.168
erialaselt	2.168
eelisostuõigus	2.168
ebaökonoomselt	2.168
djamel	2.168
barokkajastu	2.168
ametlik	2.168
allakäiv	2.168
30.06.2002	2.168
või-meline	2.167
väljaarvamine	2.167
urbaanne	2.167
unchr	2.167
üleandmise-vastuvõtmine	2.167
tipsutamine	2.167
tarbimiskulutus	2.167
soolenakkushaigus	2.167
santažeerima	2.167
riskikaal	2.167
relvakonflikt	2.167
pööraseim	2.167
põhiseadusmuudatus	2.167
plaanipärane	2.167
perifeeria	2.167
munitsipaaleelarve	2.167
mehemoodi	2.167
manipulatsioon	2.167
maitsevääratus	2.167
loodepiirkond	2.167
läbiminek	2.167
kurikalduvus	2.167
kiusamine	2.167
kh6	2.167
kevadkülvilaen	2.167
katkulaine	2.167
kategoorilisemalt	2.167
karske	2.167
kahesajas	2.167
käendama	2.167
kaasliige	2.167
kaasamängija	2.167
heraldikareegel	2.167
eriõigus	2.167
äraütlemine	2.167
alaareng	2.167
aeganõudev	2.167
789	2.167
69%	2.167
1998.a	2.167
-1,8	2.167
võitlushimu	2.166
või-dakse	2.166
vaikiv	2.166
turualune	2.166
tehnikaprobleem	2.166
tegevusviis	2.166
taotlustoimik	2.166
takistav	2.166
standardreegel	2.166
slaavilikkus	2.166
seitseaastak	2.166
ründetegevus	2.166
puhtjuhuslikult	2.166
päh	2.166
nüüdne	2.166
minimeerima	2.166
meditatiivsus	2.166
läinudsügisene	2.166
kunstikogemus	2.166
kunagiselt	2.166
kaootiline	2.166
käestlastud	2.166
internetikursus	2.166
inimtöö	2.166
hüütav	2.166
humanitaarintelligents	2.166
hambutus	2.166
genoomika	2.166
gajdusek	2.166
folkloristika	2.166
euroopalikum	2.166
erakonnavahetus	2.166
eif	2.166
edumees	2.166
edumaa	2.166
albag	2.166
ähmane	2.166
4,0%	2.166
või-mas	2.165
vene-el	2.165
vastukaal	2.165
vaevu-vaevu	2.165
ülejää-nud	2.165
ühiskonnaosa	2.165
tõuketehnika	2.165
tööturustatistika	2.165
tasasus	2.165
taastamatu	2.165
sõjatööstuslik	2.165
smetana	2.165
siiajäänu	2.165
segaseim	2.165
praaliv	2.165
patendikaitse	2.165
parni	2.165
pakkumismenetlus	2.165
ostjariik	2.165
oleskelu	2.165
naerutamine	2.165
naeruselt	2.165
muundama	2.165
mitmene	2.165
kuluvus	2.165
külmus	2.165
kooskõlastama	2.165
konserveeruma	2.165
konkurentsitu	2.165
kohaldama	2.165
kasimatu	2.165
kapitaalne	2.165
kahekomponendiline	2.165
joovastuma	2.165
hüperaktiivne	2.165
hääleline	2.165
frigiidne	2.165
eenia	2.165
deposiithoius	2.165
buum	2.165
alustav	2.165
abikõlblikkus	2.165
7,13	2.165
5,85	2.165
3288	2.165
vastumänguvõimalus	2.164
ühistegemine	2.164
tsiviilprotsess	2.164
tippintelligents	2.164
täienduskoolitustoetus	2.164
tagasinõudmine	2.164
südamemure	2.164
staatusesümbol	2.164
sööbima	2.164
senikuulmatu	2.164
riskiv	2.164
rahvuslikum	2.164
põhirahvas	2.164
piimasektor	2.164
päriselu	2.164
õelutsema	2.164
mittekutsumine	2.164
likviidsuspuhver	2.164
kommertsintress	2.164
karune	2.164
kampaaniaeelarve	2.164
geeniuurija	2.164
euroõigus	2.164
eelistatu	2.164
blokiväline	2.164
alatäitmine	2.164
5.4	2.164
vastaspartei	2.163
valitsusstruktuur	2.163
uudisväärtus	2.163
ümberõpe	2.163
tülitsev	2.163
tagasikäik	2.163
strukturaalne	2.163
sidekvaliteet	2.163
ristküsitlema	2.163
progressipartei	2.163
profašistlik	2.163
põhja-island	2.163
pisteliselt	2.163
pioneergrupp	2.163
nullkasv	2.163
muremõte	2.163
mittetahtlik	2.163
märkimis-väärne	2.163
lisastress	2.163
liikumisvabadus	2.163
lääneliit	2.163
kindla	2.163
kiitmata	2.163
kiirenemine	2.163
keerukaim	2.163
kauniskirjandus	2.163
järgnema	2.163
iraagi-vastane	2.163
himustav	2.163
elektrialane	2.163
chinaski	2.163
18kordne	2.163
vormiuuendus	2.161
võõrapäraselt	2.161
visklemine	2.161
veterinaarkorraldus	2.161
vasaktsentrist	2.161
valitsemiskorraldus	2.161
vaimurikas	2.161
vahendatav	2.161
ühistulemus	2.161
tütaräriühing	2.161
treeningtingimus	2.161
toiduimport	2.161
täiskroon	2.161
sündimuskordaja	2.161
sugestiivõpe	2.161
subsideeritav	2.161
šantaaž	2.161
rkp	2.161
poolpurjus	2.161
mõskma	2.161
menzie	2.161
majanduskogemus	2.161
mahamüümine	2.161
lisaväärtus	2.161
linnaprobleem	2.161
kuskohas	2.161
kunstnikuelu	2.161
konfliktiolukord	2.161
järelevalvetegevus	2.161
inimtsivilisatsioon	2.161
inflatsiooniline	2.161
imevähe	2.161
ei-sõna	2.161
depressioonisümptom	2.161
aste-astmelt	2.161
antimateeria	2.161
ähvardamine	2.161
9,9%	2.161
351.	2.161
22,9	2.161
179kohaline	2.161
virisev	2.16
valusam	2.16
tagastamismenetlus	2.16
tagasihoidlikem	2.16
stressivabam	2.16
seitsmekümneselt	2.16
päevahoroskoop	2.16
nominaalpalk	2.16
mittemaksmine	2.16
mahuad	2.16
likviidsuslaen	2.16
liitumatus	2.16
labürintlik	2.16
kosmosevõidujooks	2.16
konsultatsioonileping	2.16
konkurentsiõigus	2.16
joviaalne	2.16
humanitaarsuund	2.16
gollist	2.16
glamuurselt	2.16
elujärg	2.16
ekraanilugu	2.16
cassirer	2.16
allasuruv	2.16
6%line	2.16
4.2	2.16
35päevane	2.16
13,2%	2.16
venestusaeg	2.159
varieeruma	2.159
vanglakaristus	2.159
ülevõtmine	2.159
tingimine	2.159
tiitlivõitlus	2.159
tekkepõhis	2.159
teemadering	2.159
sponsori	2.159
sotsiaalkoodeks	2.159
soolaravi	2.159
remigratsioon	2.159
rahastusleping	2.159
perearstiabi	2.159
parasiteerima	2.159
omaksvõtt	2.159
nostalgitsev	2.159
litsilöömine	2.159
legaaldefinitsioon	2.159
kosmoseplaan	2.159
kirikuvargus	2.159
kaubavahetusdefitsiit	2.159
juubelihõnguline	2.159
isolatsionist	2.159
improvisatsioon	2.159
fantaasiamaailm	2.159
eramuarhitektuur	2.159
elulõik	2.159
armastuse-vihkamine	2.159
ahistatu	2.159
aeglasevõitu	2.159
5,87	2.159
240kroonine	2.159
1992.-1995.	2.159
10%line	2.159
wilders	2.158
võrdlusandmed	2.158
val-mis	2.158
tellitav	2.158
teadvusetus	2.158
teaduslik-tehniline	2.158
soosivam	2.158
soodustavalt	2.158
retsitatiivne	2.158
reisimaailm	2.158
ratifitseerimisotsus	2.158
rahakulu	2.158
punamuld	2.158
punamees	2.158
paneuroopa	2.158
palgaosak	2.158
õn-nestus	2.158
neali	2.158
mängulust	2.158
maarendileping	2.158
külvav	2.158
kd6	2.158
kazõm	2.158
kaomäär	2.158
idasuund	2.158
evija	2.158
eristatav	2.158
erastamine	2.158
ehitusnõue	2.158
commons	2.158
arenguraport	2.158
amerikanism	2.158
aatomienergeetika	2.158
2006.aasta	2.158
ühinemispakkumine	2.157
ühetaoline	2.157
televärk	2.157
tekkepõhjus	2.157
tasumata	2.157
suurlinlik	2.157
sooline	2.157
rinderiik	2.157
reaalservituut	2.157
põrmustanu	2.157
plaanimine	2.157
olmeelu	2.157
olma	2.157
obligatoorne	2.157
neeruoperatsioon	2.157
ministriaeg	2.157
meelelahutuslik	2.157
lõp-pu	2.157
lõhkiminek	2.157
kriminaalmenetluskoodeks	2.157
koosmõju	2.157
kontoripaber	2.157
kokkuleppeline	2.157
kasumipotentsiaal	2.157
inimolend	2.157
finantskoormus	2.157
epilepsiahoog	2.157
avakonverents	2.157
autsaider	2.157
alistamine	2.157
alenia	2.157
ydi	2.156
vokaaltsükkel	2.156
veljestolane	2.156
välisfiliaal	2.156
töenäosus	2.156
taastamata	2.156
spordiilm	2.156
sotsialistlikum	2.156
silverberg	2.156
rollivalik	2.156
relvakandmine	2.156
rahmeldaja	2.156
pühendusnimi	2.156
psoe	2.156
piinamine	2.156
linnaelamu	2.156
kuuemiljoniline	2.156
külaühiskond	2.156
käitumislaad	2.156
kaitserelvastus	2.156
kaitsekõne	2.156
juhikoolitus	2.156
jätkaja	2.156
integreeritus	2.156
inimressurss	2.156
hindeskaala	2.156
gaasiäri	2.156
factbook	2.156
ettvõte	2.156
elamisloataotlus	2.156
ajahäda	2.156
64kohaline	2.156
601	2.156
40.8	2.156
1970-80.	2.156
12%line	2.156
vasakliberaalne	2.155
välisoht	2.155
ülemuse-alluv	2.155
ükski	2.155
ühtigi	2.155
tulbipuu	2.155
tööefektiivsus	2.155
tase	2.155
sulaaeg	2.155
saagikindlustus	2.155
reisiesindaja	2.155
rahakriis	2.155
ordineerimine	2.155
omav	2.155
mitmekultuurne	2.155
mefistofeles	2.155
maksimaalmäär	2.155
makanin	2.155
mahitamine	2.155
maailmavaluline	2.155
kveekerlik	2.155
kuulatav	2.155
kolmepoolselt	2.155
kaubanduslepe	2.155
kasutamisaeg	2.155
käibelaen	2.155
ilukirjanduslik	2.155
ilmnenu	2.155
heakorraüritus	2.155
harjumuspärane	2.155
frister	2.155
antropogeenne	2.155
ainevahetuslik	2.155
9%line	2.155
749	2.155
viie-protsendiline	2.154
veetlev	2.154
ütelust	2.154
triksis-traksis	2.154
tõukejõud	2.154
soovilaen	2.154
sõ-num	2.154
sõnaosav	2.154
sõjavastasus	2.154
sisehindamine	2.154
riigivõimuasutus	2.154
rahastus	2.154
